"КОЛЛЕКЦИЯ  FIGL","","","","M354бодиоливка","M354 боди оливка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df751c891.jpg","","1","42",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодикоралл","M354 боди коралл","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df863103e.jpg","","1","46",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодикоралл","M354 боди коралл","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df863103e.jpg","","1","36",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодикоралл","M354 боди коралл","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df863103e.jpg","","1","38",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодикоралл","M354 боди коралл","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df863103e.jpg","","1","40",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодикоралл","M354 боди коралл","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df863103e.jpg","","1","42",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодикоралл","M354 боди коралл","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df863103e.jpg","","1","44",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодибронза","M354 боди бронза","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df58750e2.jpg","","1","L",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодибронза","M354 боди бронза","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df58750e2.jpg","","1","XL",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодибронза","M354 боди бронза","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df58750e2.jpg","","1","XXL",890,1513.00,"95% вискоза, 5% эластан","","Польша"
