"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет53","U12 блузка цвет 53","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea69c0a08e.jpg","","1","XXXXL",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет53","U12 блузка цвет 53","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea69c0a08e.jpg","","1","38",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет53","U12 блузка цвет 53","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea69c0a08e.jpg","","1","40",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет53","U12 блузка цвет 53","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea69c0a08e.jpg","","1","42",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет53","U12 блузка цвет 53","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea69c0a08e.jpg","","1","44",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет53","U12 блузка цвет 53","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea69c0a08e.jpg","","1","46",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U12блузкацвет53","U12 блузка цвет 53","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U12______________560ea69c0a08e.jpg","","1","48",1450,2465.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U14блузка","U14 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U14______________560ea6d1e1315.jpg","","1","50",1490,2533.00,"72%вискоза,25%полиэстер,3%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U14блузка","U14 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U14______________560ea6d1e1315.jpg","","1","40",1490,2533.00,"72%вискоза,25%полиэстер,3%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U14блузка","U14 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U14______________560ea6d1e1315.jpg","","1","42",1490,2533.00,"72%вискоза,25%полиэстер,3%эластан","","Польша"
